registration_no,subject_content_text,cleaned_text,agg_cluster
MORLY/E/2023/8901234,Mujhe apne payment ka confirmation nahi mila. Kya karna padega?,apne payment confirmation nahi mila padega,0
MORLY/E/2023/9012345,Personnel ka attitude nahi mil raha. Kya aap kuch kar sakte hain?,personnel attitude nahi mil sakte,0
MORLY/E/2023/2345678,"Mujhe train ki timing ke bare mein pata nahi chala, baar baar delay ho raha hai.",train timing bare pata nahi chala baar baar delay,0
MORLY/E/2023/3456789,Mujhe apne ticket ka refund nahi mila. Paisa kab wapas hoga?,apne ticket refund nahi mila paisa wapas hoga,0
MORLY/E/2023/4567890,"Staff ka behavior theek nahi tha, kuch janta ke saath rude the.",staff behavior theek nahi janta saath rude,0
MORLY/E/2023/5678901,"Station ke aas paas sadak kaafi kharab hai, train aate waqt dikkat hoti hai.",station aas paas sadak kharab train waqt dikkat,0
MORLY/E/2023/6789012,"Train ka seat confirm nahi hua hai, maine to booking ki thi.",train seat confirm nahi booking,0
MORLY/E/2023/7890123,"Mujhe extra charge ka pata nahi chala, paisa kisliye gaya?",extra charge pata nahi chala paisa kisliye,0
MORLY/E/2023/8901234,"Train ke staff ka gussa samajh nahi aa raha, kaise baat karte hain.",train staff gussa samajh nahi baat karte,0
MORLY/E/2023/9012345,"Platform par safai nahi hoti, kuch bhi nahi dikh raha hai.",platform safai nahi nahi dikh,0
MORLY/E/2023/0123456,"Train time par nahi aayi, maine bahut wait kiya.",train time nahi bahut wait,0
MORLY/E/2023/1234560,"Payment gateway par error aa raha hai, ticket nahi mil raha.",payment gateway error ticket nahi mil,0
MORLY/E/2023/2345671,"Kuch staff bahut hi anjaan aur rude hain, unko kya training di ja rahi hai?",staff bahut anjaan rude unko training,0
MORLY/E/2023/3456782,"Station ki facilities bahut bekar hain, washroom bhi clean nahi hai.",station facilities bahut bekar washroom clean nahi,0
MORLY/E/2023/4567893,"Train ka time change ho gaya hai, samay par nahi aata.",train time change samay nahi aata,0
MORLY/E/2023/5678904,"Maine extra payment kiya hai, mujhe refund chahiye.",extra payment refund chahiye,0
MORLY/E/2023/6789015,"Staff thik se information nahi de rahe, kya training hoti hai unki?",staff thik information nahi training unki,0
MORLY/E/2023/7890126,"Station par elevators kaam nahi kar rahe, badi dikkat ho rahi hai.",station elevators kaam nahi badi dikkat,0
MORLY/E/2023/8901237,"Train ke platform pe koi announcement nahi ho raha, passengers confuse hain.",train platform announcement nahi passengers confuse,0
MORLY/E/2023/9012348,"Payment ke liye card use karte waqt error aa raha hai, please help.",payment card use karte waqt error,0
MORLY/E/2023/0012345,"Puri train ka schedule badal gaya hai, koi notice nahi diya! Kaafi dikkat ho rahi hai.",puri train schedule badal notice nahi dikkat,0
MORLY/E/2023/0045678,Meri ticket ki payment deduct hui par confirmation nahi mila. Help karein!,ticket payment deduct confirmation nahi mila,0
MORLY/E/2023/0078901,Train mein staff ka behavior bilkul acha nahi tha. Kaafi rude the! Kya hota hai?,train staff behavior acha nahi rude,0
MORLY/E/2023/0090123,"Station par bahut ganda hai, toilets bhi saaf nahi hain. Ye kya baat hui?",station bahut ganda toilets saaf nahi baat,0
MORLY/E/2023/0123456,Train baar baar late ho rahi hai. Koi information nahi milti. Bahut pareshani hoti hai.,train baar baar late information nahi milti bahut pareshani,0
MORLY/E/2023/0145678,Mujhe ticket cancel karne par refund nahi mila. Kahan jaana chahiye?,ticket cancel refund nahi mila jaana chahiye,0
MORLY/E/2023/0167890,Train ke crew ka attitude bilkul theek nahi hai. Baat karne ka tarika galat hai.,train crew attitude theek nahi baat tarika galat,0
MORLY/E/2023/0189012,Platform ki safai bahut kharab hai. Yahan baithna mushkil ho raha hai.,platform safai bahut kharab yahan baithna mushkil,0
MORLY/E/2023/0212345,Train ka timing bilkul galat hai. Koi samajh nahi aa raha ki kya ho raha hai.,train timing galat samajh nahi,0
MORLY/E/2023/0234567,"Meri ticket ke liye payment toh ho gaya, par confirmation nahi aaya! Kya karein?",ticket payment confirmation nahi,0
MORLY/E/2023/0256789,Train ke staff kabhi bhi madad nahi karte. Kabhi bhi samasya ke liye nahi milte.,train staff nahi karte samasya nahi milte,0
MORLY/E/2023/0278901,Railway station ki infrastructure kharab hai. Koi dhyan nahi diya ja raha hai.,railway station infrastructure kharab dhyan nahi,0
MORLY/E/2023/0290123,"Train ke delays bahut zyada ho rahe hain, koi update nahi hai. Help karein!",train delays bahut zyada update nahi,0
MORLY/E/2023/0312345,Meri payment mein kuch dikat aa rahi hai. Refund nahi aa raha hai!,payment dikat refund nahi,0
MORLY/E/2023/0334567,Staff kabhi bhi madad nahi karte agar koi travel issue hota hai. Bahut mushkil hota hai.,staff nahi karte agar travel issue bahut mushkil,0
MORLY/E/2023/0356789,Station ki safai bahut kharab hai. Koi dhyan nahi de raha.,station safai bahut kharab dhyan nahi,0
MORLY/E/2023/0378901,Train mein koi samasya hui toh kisi ne help nahi ki. Bahut bura laga.,train samasya kisi nahi bahut bura laga,0
MORLY/E/2023/0390123,Mujhe ticket ki booking ke liye payment nahi mil rahi. Help karein!,ticket booking payment nahi mil,0
MORLY/E/2023/0412345,Staff ne koi madad nahi ki jab train late hui. Bahut bura laga!,staff nahi jab train late bahut bura laga,0
MORLY/E/2023/0434567,Railway station par bahut gandi halat hai. Koi dhyan nahi hai!,railway station bahut gandi halat dhyan nahi,0
MORLY/E/2023/4567890,Train ka time schedule bahut hi bigad gaya hai. Daily commute karne mein mushkil hoti hai. Please kuch karein.,train time schedule bahut bigad daily commute mushkil,0
MORLY/E/2023/9876543,Mujhe ticket ka paisa wapas nahi mila hai. Kya hota hai aisa? Sab kuch theek se hona chahiye.,ticket paisa wapas nahi mila aisa theek chahiye,0
MORLY/E/2023/1238901,Railway station pe bahut gandi halat hai. Safai ka dhyan nahi diya ja raha hai. Please kuch karein.,railway station bahut gandi halat safai dhyan nahi,0
MORLY/E/2023/7891234,Train staff bahut rude hain. Baatein samajhne ke bajaye gussa karte hain. Kindly improve this.,train staff bahut rude baatein samajhne bajaye gussa karte kindly improve,0
MORLY/E/2023/2345678,Trains baar baar late ho rahi hain. Kya aap kuch kar sakte hain iske liye?,trains baar baar late sakte iske,0
MORLY/E/2023/8901234,Mujhe refund nahi mila hai jo ki main expect kar rahi thi. Iske liye kuch karein.,refund nahi mila main expect iske,0
MORLY/E/2023/1234567,Station pe bahut zyada bheed hai aur facilities bhi nahi hain. Aap log kuch karein.,station bahut zyada bheed facilities nahi log,0
MORLY/E/2023/5678901,Kabhi kabhi staff ki taraf se service itni bekar hoti hai ki main hairaan ho jaati hoon. Iska kya kar rahe hain?,staff taraf service itni bekar main hairaan jaati,0
MORLY/E/2023/8901235,Train ki timing kaafi badal gayi hai aur humein pata nahi chalta. Iska kya solution hai?,train timing badal pata nahi chalta solution,0
MORLY/E/2023/4567892,Mujhe jo payment milna tha wo ab tak nahi aaya. Kab aayega?,payment milna nahi aayega,0
MORLY/E/2023/6789012,"Station ki facilities poor hain. Aapko kuch karna chahiye, warna kabhi bhi accident ho sakta hai.",station facilities poor aapko chahiye warna accident sakta,0
MORLY/E/2023/7890123,Kabhi kabhi staff se baat karte waqt mujhe aisa lagta hai jaise wo sun nahi rahe hain. Yeh galat hai!,staff baat karte waqt aisa lagta jaise sun nahi galat,0
MORLY/E/2023/8901236,Train ki service bahut bekaar hai. Train time par nahi aati. Iske liye kya kiya ja raha hai?,train service bahut bekaar train time nahi aati iske,0
MORLY/E/2023/1234569,Mera ticket ka refund ab tak nahi aaya hai. Kya aap is par check kar sakte hain?,ticket refund nahi check sakte,0
MORLY/E/2023/2345670,Station ki cleanliness improve karni chahiye. Gande paani ki problem hai. Jaldi kuch karein.,station cleanliness improve karni chahiye gande paani problem jaldi,0
MORLY/E/2023/3456781,Staff ki training bahut zaroori hai. Unhe customer service ki training chahiye.,staff training bahut zaroori customer service training chahiye,0
MORLY/E/2023/4567898,Trains baar baar cancel ho rahi hain. Is vishay par kaam hona chahiye.,trains baar baar cancel vishay kaam chahiye,0
MORLY/E/2023/0123457,Payment process mein delays ho rahe hain. Kya kuch kiya ja raha hai?,payment process delays,0
MORLY/E/2023/6789014,Railway station pe bahut hi kharaab infrastructure hai. Is par kuch dhyan dena padega.,railway station bahut kharaab infrastructure dhyan dena padega,0
MORLY/E/2023/3456789,"Train ka schedule bahut hi bekar hai, kya aap is par kuch nahi kar sakte?",train schedule bahut bekar nahi sakte,0
MORLY/E/2023/4567890,"Mujhe payment refund nahi mila hai, please help!",payment refund nahi mila,0
MORLY/E/2023/5678901,Train ke staff ne mujhe achhi tarah se nahi samjha. Yeh sahi nahi hai.,train staff achhi tarah nahi samjha sahi nahi,0
MORLY/E/2023/6789012,"Railway station par cleanliness bahut kharab hai, please kuch kijiye.",railway station cleanliness bahut kharab kijiye,0
MORLY/E/2023/7890123,"Meri train baar baar late ho rahi hai, kuch nahi ho raha!",train baar baar late nahi,0
MORLY/E/2023/8901234,"Mujhe ticket ka paisa nahi mila, kya aap madad kar sakte hain?",ticket paisa nahi mila sakte,0
MORLY/E/2023/9012345,"Train ke conductor ne bahut bekar service di, mujhe accha nahi laga.",train conductor bahut bekar service accha nahi laga,0
MORLY/E/2023/0123456,"Platform par bahut gande paani hai, please kuch kijiye.",platform bahut gande paani kijiye,0
MORLY/E/2023/1234567,"Meri train khud hi ruk gayi, mujhe samajh nahi aaya kyun.",train khud ruk samajh nahi,0
MORLY/E/2023/2345678,Ticket purchase ka paisa mere account mein nahi aaya hai.,ticket purchase paisa account nahi,0
MORLY/E/2023/3456789,"Mujhe staff ka behavior bahut bekar laga, please kuch kijiye.",staff behavior bahut bekar laga kijiye,0
MORLY/E/2023/4567890,"Railway station ke bahar bahut traffic hai, kuch nahi ho raha.",railway station bahar bahut traffic nahi,0
MORLY/E/2023/5678901,"Trains ki timing bahut bekar hai, kuch kijiye.",trains timing bahut bekar kijiye,0
MORLY/E/2023/6789012,"Mujhe ticket ka paisa wapas nahi mila hai, help please!",ticket paisa wapas nahi mila,0
MORLY/E/2023/7890123,"Staff ki training bahut zaroori hai, service bahut achhi nahi hai.",staff training bahut zaroori service bahut achhi nahi,0
MORLY/E/2023/8901234,"Railway station ki building kafi purani hai, please kuch karein.",railway station building kafi purani,0
MORLY/E/2023/9012345,"Train ki frequency bahut kam hai, please kuch kariye.",train frequency bahut kam kariye,0
MORLY/E/2023/0123456,"Mujhe ticket ka paise nahi mila, please help!",ticket paise nahi mila,0
MORLY/E/2023/1234568,"Mujhe staff ka behavior theek nahi laga, please kuch kijiye.",staff behavior theek nahi laga kijiye,0
MORLY/E/2023/1234567,Train kaafi late ho rahi hai. Iski wajah se kaafi pareshaani ho rahi hai.,train late iski wajah pareshaani,0
MORLY/E/2023/2345678,Mere payment ka refund nahi hua hai. Bahut din ho gaye.,payment refund nahi bahut din,0
MORLY/E/2023/3456789,Train staff ne achha behave nahi kiya. Unka attitude theek nahi tha.,train staff achha behave nahi attitude theek nahi,0
MORLY/E/2023/4567890,Chennai station ki facilities bahut kharab hai. Toilet bhi saaf nahi hai.,chennai station facilities bahut kharab toilet saaf nahi,0
MORLY/E/2023/5678901,Train ka time schedule bilkul sahi nahi hai. Bahut delay hota hai.,train time schedule sahi nahi bahut delay,0
MORLY/E/2023/6789012,Payment karne par bhi ticket nahi mila hai. Bahut pareshaani ho rahi hai.,payment ticket nahi mila bahut pareshaani,0
MORLY/E/2023/7890123,Staff bahut rude hai aur koi madad nahi karte. Bahut bura experience raha.,staff bahut rude nahi karte bahut bura experience,0
MORLY/E/2023/8901234,Platform kaafi ganda hai aur infrastructure acha nahi hai. Jaldi sudhara jaye.,platform ganda infrastructure acha nahi jaldi sudhara jaye,0
MORLY/E/2023/9012345,Train ka service bilkul theek nahi hai. Bar-bar problems hoti hai.,train service theek nahi barbar problems,0
MORLY/E/2023/0123456,Ticket purchase ke liye payment nahi ho raha hai. Bahut dikkat ho rahi hai.,ticket purchase payment nahi bahut dikkat,0
MORLY/E/2023/1234568,"Staff ne help nahi ki, mujhe bahut problem hui. Unhe training ki zarurat hai.",staff nahi bahut problem training zarurat,0
MORLY/E/2023/2345679,Station ki safai bilkul nahi ho rahi hai. Bahut badbu hai.,station safai nahi bahut badbu,0
MORLY/E/2023/3456780,Train operation bahut kharab hai. Bilkul time par nahi aati.,train operation bahut kharab time nahi aati,0
MORLY/E/2023/4567891,"Payment ka issue aa raha hai. Refund nahi ho raha hai, bahut samasya ho rahi hai.",payment issue refund nahi bahut samasya,0
MORLY/E/2023/5678902,Personnel ne meri madad nahi ki. Unhe training ki zarurat hai.,personnel nahi training zarurat,0
MORLY/E/2023/6789013,"Station kaafi ganda hai, safai nahi hai. Cleaning staff ko sudharne ki zarurat hai.",station ganda safai nahi cleaning staff sudharne zarurat,0
MORLY/E/2023/7890124,"Train kaafi der se aayi, isse kaafi dikkat hui. Kripya ispar dhyan de.",train der isse dikkat kripya ispar dhyan,0
MORLY/E/2023/8901235,"Payment nahi ho raha hai, ticket nahi mil raha. Bahut pareshani ho rahi hai.",payment nahi ticket nahi mil bahut pareshani,0
MORLY/E/2023/9012346,"Staff ne meri madad nahi ki, mujhe bahut pareshani hui. Woh rude the.",staff nahi bahut pareshani rude,0
MORLY/E/2023/9876543,Train ka time bahut der se aata hai. Logon ko kaafi dikkat hoti hai. Please kuch karein.,train time bahut der aata logon dikkat,0
MORLY/E/2023/1234567,Mere payment ka confirmation nahi aa raha hai. Maine 3 din pehle book kiya tha.,payment confirmation nahi din pehle book,0
MORLY/E/2023/2345678,Station staff bahut rude hote hain. Aapko unhe training deni chahiye.,station staff bahut rude aapko training deni chahiye,0
MORLY/E/2023/3456789,Platform bahut kharab hai. Safety ke liye kuch karein.,platform bahut kharab safety,0
MORLY/E/2023/4567890,Train ki timing bar-bar change hoti hai. Isse bahut pareshani hoti hai.,train timing barbar change isse bahut pareshani,0
MORLY/E/2023/5678901,Mujhe refund nahi mila. Galat charge hua hai. Help karein.,refund nahi mila galat charge,0
MORLY/E/2023/6789012,Kuch staff ke behavior se khush nahi hoon. Unka attitude thoda badalna chahiye.,staff behavior khush nahi attitude thoda badalna chahiye,0
MORLY/E/2023/7890123,Roads to station kharab hain. Travel karte waqt dikkat hoti hai.,roads station kharab travel karte waqt dikkat,0
MORLY/E/2023/8901234,Seat allocation system sahi nahi hai. Mere seat ka allocation galat hua hai.,seat allocation system sahi nahi seat allocation galat,0
MORLY/E/2023/9012345,"Credit card se payment kiya, lekin koi confirmation nahi mila.",credit card payment confirmation nahi mila,0
MORLY/E/2023/0123456,Kya staff thoda friendly nahi ho sakte? Aise baat karte hain jaise hum unke dushman hain.,staff thoda friendly nahi sakte aise baat karte jaise unke dushman,0
MORLY/E/2023/1234568,"Station par safai nahi hoti, bahut gandh hoti hai.",station safai nahi bahut gandh,0
MORLY/E/2023/2345679,Train schedule reliable nahi hai. Hum sab pareshan hain.,train schedule reliable nahi pareshan,0
MORLY/E/2023/3456790,Mera payment process nahi ho raha hai. Please help.,payment process nahi,0
MORLY/E/2023/4567891,Staff bahut akele lag rahe hain. Unko training ki zarurat hai.,staff bahut akele lag unko training zarurat,0
MORLY/E/2023/5678902,Train station ka entrance bahut kharab hai. Jaldi theek karein.,train station entrance bahut kharab jaldi theek,0
MORLY/E/2023/6789013,Train ki safety measures check karna chahiye. Bahut risk hai.,train safety measures check chahiye bahut risk,0
MORLY/E/2023/7890124,Mujhe payment receive nahi hui. Bahut din ho gaye.,payment receive nahi bahut din,0
MORLY/E/2023/8901235,Staff ko training ki zaroorat hai. Bahut kamzor hain wo.,staff training zaroorat bahut kamzor,0
MORLY/E/2023/9012346,Railway station par toilets bahut gande hain. Unka dhyaan rakhein.,railway station toilets bahut gande dhyaan rakhein,0
MORLY/E/2023/2345678,"Mujhe ticket ka cancellation ka paisa nahi mila, please jaldi karen.",ticket cancellation paisa nahi mila jaldi karen,0
MORLY/E/2023/3456789,"Train time par nahi aayi, bahut pareshani hui, kya yeh sab hamesha hota hai?",train time nahi bahut pareshani hamesha,0
MORLY/E/2023/4567890,"Railway station ki safai bahut kharab hai, please kuch karen.",railway station safai bahut kharab karen,0
